GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,INDGROUP,SECTOR,SUBSECTOR,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,QDESC,QDESC_LABEL,BUSCHAR,BUSCHAR_LABEL,YEAR,FIRMPDEMP,FIRMPDEMP_PCT,RCPPDEMP,RCPPDEMP_PCT,EMP,EMP_PCT,PAYANN,PAYANN_PCT,FIRMPDEMP_S,FIRMPDEMP_PCT_S,RCPPDEMP_S,RCPPDEMP_PCT_S,EMP_S,EMP_PCT_S,PAYANN_S,PAYANN_PCT_S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,611,Firms with no employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,D,D,D,D,0 to 19 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,611,Firms with no employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,S,S,S,S,0 to 19 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,611,Firms with no employees,B14,CUST,ID02,Other organizations,2018,D,D,D,D,0 to 19 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,611,Firms with no employees,B14,CUST,IE,Individuals,2018,S,S,S,S,0 to 19 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,611,Firms with no employees,B14,CUST,IF,Total reporting,2018,116,100,31218,100,0,0,10035,100,41,0,46.4,0,0,0,56.9,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,A1,All firms,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IB,Federal government,2018,S,S,S,S,100 to 249 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,S,S,S,S,100 to 249 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,ID02,Other organizations,2018,S,S,S,S,100 to 249 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IE,Individuals,2018,828,67.5,378470,26.3,1757,61.2,73321,50.8,15.8,7.1,22.2,28.6,26.3,9.5,31,13.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IF,Total reporting,2018,S,S,S,S,"2,500 to 4,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IG,Item not reported,2018,415,X,103225,X,724,X,11520,X,22.2,X,31.9,X,22.2,X,27.6,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,A1,All firms,2018,1080,X,1123597,X,7080,X,257696,X,25,X,23.5,X,22.8,X,32.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IB,Federal government,2018,D,D,D,D,20 to 99 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,S,S,S,S,100 to 249 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,96,19.4,96779,27.3,661,20.7,25185,23.6,33.8,6.9,37.4,10.4,36,7.6,31.6,8.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,ID02,Other organizations,2018,D,D,D,D,20 to 99 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IE,Individuals,2018,437,88.5,309751,87.3,2791,87.4,97667,91.7,24.8,7.4,21.1,9,22.5,8.1,25.4,5.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IF,Total reporting,2018,494,100,354898,100,3193,100,106513,100,20.5,0,16.7,0,17.9,0,22,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IG,Item not reported,2018,S,S,S,S,500 to 999 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,A1,All firms,2018,595,X,1145644,X,8359,X,354826,X,27,X,25.6,X,28.2,X,27.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,IB,Federal government,2018,D,D,D,D,20 to 99 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,164,60.1,342126,74.3,2459,62,123146,78,39,8.8,41.2,10.1,38.6,10.4,41.7,9.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,ID02,Other organizations,2018,D,D,D,D,500 to 999 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,IE,Individuals,2018,169,61.9,300401,65.3,2352,59.3,91590,58,40.3,17.3,46.6,19.1,40.5,17.5,45.3,19.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,IF,Total reporting,2018,273,100,460355,100,3964,100,157828,100,39,0,37.4,0,38.8,0,36.7,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,630,Firms with 10 to 19 employees,B14,CUST,IG,Item not reported,2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,A1,All firms,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,IB,Federal government,2018,D,D,D,D,500 to 999 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,D,D,D,D,500 to 999 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,IE,Individuals,2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,IF,Total reporting,2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,641,Firms with 20 to 49 employees,B14,CUST,IG,Item not reported,2018,S,S,S,S,500 to 999 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,642,Firms with 50 to 99 employees,B14,CUST,A1,All firms,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,642,Firms with 50 to 99 employees,B14,CUST,IB,Federal government,2018,D,D,D,D,100 to 249 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,642,Firms with 50 to 99 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,642,Firms with 50 to 99 employees,B14,CUST,IE,Individuals,2018,D,D,D,D,"1,000 to 2,499 employees",D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,642,Firms with 50 to 99 employees,B14,CUST,IF,Total reporting,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,651,Firms with 100 to 249 employees,B14,CUST,A1,All firms,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,651,Firms with 100 to 249 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,D,D,D,D,100 to 249 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,651,Firms with 100 to 249 employees,B14,CUST,IE,Individuals,2018,D,D,D,D,"2,500 to 4,999 employees",D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,651,Firms with 100 to 249 employees,B14,CUST,IF,Total reporting,2018,D,D,D,D,"2,500 to 4,999 employees",D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,652,Firms with 250 to 499 employees,B14,CUST,A1,All firms,2018,5,X,146617,X,1251,X,61338,X,32.1,X,2.2,X,2.4,X,2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,652,Firms with 250 to 499 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,D,D,D,D,250 to 499 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,652,Firms with 250 to 499 employees,B14,CUST,IF,Total reporting,2018,D,D,D,D,250 to 499 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,A1,All firms,2018,121775,X,55969300,X,0,X,7504960,X,1.1,X,8,X,0,X,4.6,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,IB,Federal government,2018,597,2.3,123939,1.2,0,0,30231,2.4,16.1,0.3,26.4,0.3,0,0,34.1,0.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,1084,4.1,183961,1.8,0,0,33524,2.7,14.9,0.6,21.9,0.4,0,0,27.5,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,13179,50.2,6186193,60.2,0,0,718741,57.8,3.3,1.3,13.9,6.9,0,0,10.2,3.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,ID02,Other organizations,2018,1245,4.7,490295,4.8,0,0,101508,8.2,13.5,0.6,36.4,2,0,0,41,3.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,IE,Individuals,2018,15566,59.3,4764914,46.3,0,0,577299,46.5,3.5,1.1,19.6,6.7,0,0,9.4,4.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,IF,Total reporting,2018,26265,100,10281020,100,0,0,1242746,100,2.6,0,12.5,0,0,0,8.3,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,611,Firms with no employees,B14,CUST,IG,Item not reported,2018,6618,X,1367561,X,0,X,174467,X,7.6,X,19.9,X,0,X,17.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,A1,All firms,2018,542545,X,251297091,X,1118924,X,38459784,X,0.9,X,1.5,X,1.1,X,2.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IB,Federal government,2018,7218,3.4,3381722,3.3,14775,3.4,830846,4.9,5.4,0.2,8.1,0.3,5,0.2,5.8,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,11625,5.5,5159820,5.1,24595,5.6,1116408,6.6,6,0.3,6.7,0.4,6.3,0.3,7,0.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,71116,33.6,41711151,41.2,137661,31.6,7466816,44.2,1.6,0.5,3.8,0.8,1.9,0.3,5.8,1.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,ID02,Other organizations,2018,6960,3.3,3001530,3,13893,3.2,750176,4.4,6.4,0.2,13.4,0.4,8.5,0.3,12.2,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IE,Individuals,2018,155475,73.4,66648089,65.8,331024,75.9,10413169,61.7,1.5,0.5,2.2,0.5,1.6,0.4,2.2,1.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IF,Total reporting,2018,211743,100,101297089,100,436266,100,16876373,100,1.1,0,2.5,0,1.4,0,3.2,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,612,Firms with 1 to 4 employees,B14,CUST,IG,Item not reported,2018,54911,X,22330368,X,113322,X,3587795,X,2.1,X,2,X,2,X,3.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,A1,All firms,2018,185615,X,192014276,X,1223855,X,38826019,X,1.3,X,3,X,1.2,X,1.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IB,Federal government,2018,2990,3.9,3763951,4.5,20126,3.9,961202,5.4,4.8,0.2,12.5,0.5,4.9,0.2,5.6,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IC,"State and local government, including school districts, transportation authorities, etc.",2018,5948,7.7,6208084,7.4,39839,7.8,1646248,9.3,3.9,0.3,9.1,0.7,3.6,0.3,5.6,0.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,ID01,"Other businesses, including distributors of your product(s)",2018,21977,28.4,35377565,42.2,146684,28.7,6927620,39,3.3,1,6.6,1.9,3.6,1,4.5,1.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,ID02,Other organizations,2018,2623,3.4,3443005,4.1,17258,3.4,783769,4.4,8.3,0.3,21.5,0.9,8.7,0.3,9.1,0.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IE,Individuals,2018,61794,79.9,57012835,67.9,407111,79.6,12332022,69.4,1.8,0.8,2.1,2.1,1.4,0.8,1.9,1.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IF,Total reporting,2018,77377,100,83915915,100,511385,100,17768647,100,1.3,0,2.6,0,1.3,0,1.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,620,Firms with 5 to 9 employees,B14,CUST,IG,Item not reported,2018,17551,X,13662175,X,116093,X,2968248,X,3.1,X,5.9,X,3.4,X,4.6,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B14,CUST,A1,All firms,2018,113065,X,200786722,X,1527270,X,47415255,X,1.4,X,6.3,X,1.5,X,2.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B14,CUST,IB,Federal government,2018,2304,5.3,4933076,5.9,30915,5.3,1410534,7.1,5.2,0.3,7.9,0.7,5.7,0.3,10.6,0.7
