"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_F","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","4827","W","144041","5845086","11.3","S","12.8","16.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","1461","W","104125","3284512","19.8","S","20.1","24.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","1306","W","201678","7551326","25.6","S","25.9","28.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","470","W","147828","4919893","32.2","S","30.5","31.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2019","380","W","583273","19776002","12.9","S","4.8","10.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","611","Firms with no employees","2019","35271","W","0","2243471","3.4","S","0.0","17.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2019","99549","W","197348","7489402","3.2","S","2.8","3.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","31929","W","209139","8747067","6.1","S","6.3","5.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","19022","W","256149","10444433","5.5","S","4.9","6.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","13895","W","409497","17499475","8.2","S","8.4","10.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","4325","W","278983","11698331","10.1","S","9.8","11.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","3345","W","428128","20436757","11.5","S","12.4","20.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","1621","W","477902","19078311","22.0","S","24.5","24.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2019","1626","W","2560992","86805927","5.1","S","1.8","1.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","611","Firms with no employees","2019","8121","U","0","429580","7.3","S","0.0","18.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2019","25103","W","51248","1743681","3.1","S","4.7","11.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","8579","W","55725","2020081","10.1","S","10.1","10.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","3964","W","53051","2051345","13.2","S","13.1","16.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","2884","W","86741","3389551","19.4","S","19.2","24.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","885","U","55733","1732561","39.2","S","44.5","40.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","585","W","71476","2975832","23.4","S","22.4","30.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2019","116","W","252718","8207786","1.4","S","0.7","0.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","611","Firms with no employees","2019","5958","U","0","261485","11.0","S","0.0","19.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","612","Firms with 1 to 4 employees","2019","17065","U","33566","1020625","5.0","S","4.0","10.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","3869","U","25596","822681","14.7","S","14.0","19.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","2470","U","33996","943881","12.6","S","13.2","10.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","1363","U","42564","1473931","22.0","S","24.7","39.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","292","U","44168","1941653","29.9","S","33.3","54.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","00","Total","001","Total","657","Firms with 500 employees or more","2019","116","W","168695","6101816","42.1","S","17.6","7.7"
